	claim	label
2812	"I'll Second That! 

State Capitol, Texas &mdash; Presidential candidate <NOBR>G.W. Bush</NOBR> prides himself on presiding over <NOBR>121 executions</NOBR> with perfect oversight. State representative Tim Moore wanted to show how careful the legislative process was in the state. He sponsored a bill praising Albert Salvo, a man whose ""unconventional techniques involving population control and applied psychology"" had already been noted by the state of Massachusetts. The Texas politicians, never wanting to be outdone by any state, unanimously passed a resolution praising Albert Salvo. Salvo is better known as The Boston Strangler.
 &nbsp;
<HR WIDTH=75% ALIGN=CENTER>

<FONT COLOR="""" class=""copyright_text_color"" FACE="""" class=""main_font_style""><I>[Collected via e-mail, 2000]</I></FONT>

Representative Tim Moore sponsored a resolution in the Texas House of Representatives in Austin, Texas calling on the House to commend Albert de Salvo for his unselfish service to ""his country, his state and his community.""  The resolution stated that ""this compassionate gentleman's dedication and devotion to his work has enabled the weak and the lonely throughout the nation to achieve and maintain a new degree of concern for their future. He has been officially recognized by the state of Massachusetts for his noted activities and unconventional techniques involving population control and applied psychology."" The resolution was passed unanimously. Representative Moore then revealed that he had only tabled the motion to show how the legislature passes bills and resolutions often without reading them or understanding what they say. Albert de Salvo was the Boston Strangler."	false
2813	"E-mailed list features Dave Barry's ""16 Things It Took Me Over 50+ Years to Learn."""	false
2814	A decades old, popular tale, “The Baby Train” is based on the same premise as the claim that a baby boom occurred after the 1965 New York City blackout: when the usual patterns of home life are disrupted, adults will spontaneously turn to sex as a form of entertainment or solace, without regard for family planning or birth control. Or, as J. Richard Udry wrote, “[i]t is evidently pleasing to many people to fantasy that when people are trapped by some immobilizing event which deprives them of their usual activities, most will turn to copulation”:	false
2815	The Coriolis force determines which direction water spirals down drains and toilets in different hemispheres.	false
2816	The fruit of the graviola tree (soursop or guyabano), or other components of the plant (A. muricata), are a viable cure for cancer.	false
2817	Obama administration representatives meeting with the auto industry advocated legislatively changing the laws of physics.	false
2818	An e-mailed alert about a “rape scam” began appearing in inboxes in May 2005:	false
2819	The Swiffer WetJet poses a general danger to dogs and other household pets.	false
2820	"Mel Gibson was the inspiration for the film ""The Man Without a Face."""	false
2821	The cross-like shape of the laminin molecule is evidence of God's hand in the creation of the human form.	false
2822	Bill Ripken's 1989 Fleer baseball card includes a hidden obscenity.	true
2823	Watch Night church services began in 1862 with blacks awaiting the enactment of the Emancipation Proclamation of New Year's Day, 1863.	false
2824	"Scammers dupe victims into paying ""security keeping fees"" to receive courier parcels supposedly containing large checks or other valuables."	false
2825	"Receipt of special ""closed"" signs by Bank of America signals that U.S. banks will soon be shut down by the government for one week."	false
2826	"Former first lady Barbara Bush said that Hurricane Katrina  refugees being housed in the Houston Astrodome were ""underprivileged anyway, so this is working very well for them."""	true
2827	Baby left in a high chair to await the coming of the sitter is discovered dead by the vacationing parents when they return weeks later.	false
2828	A brave little boy agrees to transfuse his ailing little sister, thinking the procedure will kill him even as it saves her life.	false
2829	The Mississippi state legislature removed fractions and decimal points from the mathematics curriculum of public secondary schools.	false
2830	"The restaurant chain formerly known as ""Kentucky Fried Chicken"" changed its name to KFC to eliminate the word ""fried"" from its title."	false
2831	Mobile homes are so named because they can be moved from place to place.	false
2832	At the moment the Titanic hit an iceberg in the north Atlantic, the silent version of the film The Poseidon Adventure was being screened aboard ship.	false
2833	The nursery rhyme ‘Sing a Song of Sixpence’ originated as a coded message used to recruit crew members for pirate ships.	false
2834	"The Southern California community of Tarzana was so named after the famous ""ape man"" character created by Edgar Rice Burroughs, one of the town's early residents."	false
2835	The derisive title of one of George Bernard Shaw's plays was changed after it wreaked havoc on theater attendance.	false
2836	On NBC’s Today program, Billy Graham’s daughter said to Bryant Gumbel that “We need to make up our mind — do we want God or do we not want Him . . . We cannot just ask Him in when disaster strikes.”	false
2837	A business posted a notice announcing that they would 'rather do business with 1,000 terrorists than with one Jew.'	false
2838	Secret flights whisked bin Laden family members and Saudi nationals out of the U.S. immediately after September 11 while a general ban on air travel was still in effect, and before the FBI had any opportunity to question any of the passengers.	false
2839	Disney can legitmately claim that no one has ever died at one of their theme parks, because they always ensure that accident victims are removed from park property before being declared dead.	false
2840	Former President Barack Obama could run for, and serve as, Vice President of the United States.	false
2841	News report shows Martin Luther King Day celebrants holding misspelled signs.	true
2842	A girl named Asha Degree disappeared from her North Carolina home on 14 February 2000.	true
